466;646.33
467;650.17
468;654.0
469;657.83
470;661.67
471;665.5
472;669.33
473;673.17
474;677.0
475;680.83
476;684.67
477;688.5
478;692.33
479;696.17
480;700.0
481;702.17
482;704.33
483;706.5
484;708.67
485;710.83
486;713.0
487;715.17
488;717.33
489;719.5
490;721.67
491;723.83
492;726.0
493;728.17
494;730.33
495;732.5
496;734.67
497;736.83
498;739.0
499;741.17
500;743.33
501;745.5
502;747.67
503;749.83
504;752.0
505;754.17
506;756.33
507;758.5
508;760.67
509;762.83
510;765.0
511;767.17
512;769.33
513;771.5
514;773.67
515;775.83
516;778.0
517;780.17
518;782.33
519;784.5
520;786.67
521;788.83
522;791.0
523;793.17
524;795.33
525;797.5
526;799.67
527;801.83
528;804.0
529;806.17
530;808.33
531;810.5
532;812.67
533;814.83
534;817.0
535;819.17
536;821.33
537;823.5
538;825.67
539;827.83
540;830.0
541;831.67
542;833.33
543;835.0
544;836.67
545;838.33
546;840.0
547;841.67
548;843.33
549;845.0
550;846.67
551;848.33
552;850.0
553;851.67
554;853.33
555;855.0
556;856.67
557;858.33
558;860.0
559;861.67
560;863.33
561;865.0
562;866.67
563;868.33
564;870.0
565;871.67
566;873.33
567;875.0
568;876.67
569;878.33
570;880.0
571;881.67
572;883.33
573;885.0
574;886.67
575;888.33
576;890.0
577;891.67
578;893.33
579;895.0
580;896.67
581;898.33
582;900.0
583;901.67
584;903.33
585;905.0
586;906.67
587;908.33
588;910.0
589;911.67
590;913.33
591;915.0
592;916.67
593;918.33
594;920.0
595;921.67
596;923.33
597;925.0
598;926.67
599;928.33
600;930.0
601;931.56
602;933.11
603;934.67
604;936.22
605;937.78
606;939.33
607;940.89
608;942.44
609;944.0
610;945.56
611;947.11
612;948.67
613;950.22
614;951.78
615;953.33
616;954.89
617;956.44
618;958.0
619;959.56
620;961.11
621;962.67
622;964.22
623;965.78
624;967.33
625;968.89
626;970.44
627;972.0
628;973.56
629;975.11
630;976.67
631;978.22
632;979.78
633;981.33
634;982.89
635;984.44
636;986.0
637;987.56
638;989.11
639;990.67
640;992.22
641;993.78
642;995.33
643;996.89
644;998.44
645;1000.0
646;1000.0
647;1000.0
648;1000.0
649;1000.0
650;1000.0
651;1000.0
652;1000.0
653;1000.0
654;1000.0
655;1000.0
656;1000.0
657;1000.0
658;1000.0
659;1000.0
660;1000.0
661;995.0
662;990.0
663;985.0
664;980.0
665;975.0
666;970.0
667;965.0
668;960.0
669;955.0
670;950.0
671;945.0
672;940.0
673;935.0
674;930.0
675;925.0
676;920.0
677;915.0
678;910.0
679;905.0
680;900.0
681;895.0
682;890.0
683;885.0
684;880.0
685;875.0
686;870.0
687;865.0
688;860.0
689;855.0
690;850.0
691;848.67
692;847.33
693;846.0
694;844.67
695;843.33
696;842.0
697;840.67
698;839.33
699;838.0
700;836.67
701;835.33
702;834.0
703;832.67
704;831.33
705;830.0
706;828.67
707;827.33
708;826.0
709;824.67
710;823.33
711;822.0
712;820.67
713;819.33
714;818.0
715;816.67
716;815.33
717;814.0
718;812.67
719;811.33
720;810.0
721;808.83
722;807.67
723;806.5
724;805.33
725;804.17
726;803.0
727;801.83
728;800.67
729;799.5
730;798.33
731;797.17
732;796.0
733;794.83
734;793.67
735;792.5
736;791.33
737;790.17
738;789.0
739;787.83
740;786.67
741;785.5
742;784.33
743;783.17
744;782.0
745;780.83
746;779.67
747;778.5
748;777.33
749;776.17
750;775.0
751;773.83
752;772.67
753;771.5
754;770.33
755;769.17
756;768.0
757;766.83
758;765.67
759;764.5
760;763.33
761;762.17
762;761.0
763;759.83
764;758.67
765;757.5
766;756.33
767;755.17
768;754.0
769;752.83
770;751.67
771;750.5
772;749.33
773;748.17
774;747.0
775;745.83
776;744.67
777;743.5
778;742.33
779;741.17
780;740.0
